subscription_id,month,sales_amount,cost_amount,profit
35cb3ff7-1306-432a-bt40-61333412f6eb,2022-11,399.0,169.265,229.735
35cb3ff7-1306-432a-bt40-61333412f6eb,2022-12,399.0,124.593,274.407
35cb3ff7-1306-432a-bt40-61333412f6eb,2023-01,399.0,0.0,399.0
36affecc-b6b1-4103-9313-3ff91b05fa24,2022-09,299.0,154.258,144.742
36affecc-b6b1-4103-9313-3ff91b05fa24,2022-10,299.0,146.58,152.42
36affecc-b6b1-4103-9313-3ff91b05fa24,2022-11,299.0,92.834,206.166
36affecc-b6b1-4103-9313-3ff91b05fa24,2022-12,299.0,139.6,159.4
36affecc-b6b1-4103-9313-3ff91b05fa24,2023-01,299.0,0.0,299.0
36cb95a4-10e3-4311-btea-f205aac22aa3,2022-09,29.0,38.48288,-9.482880000000002
36cb95a4-10e3-4311-btea-f205aac22aa3,2022-10,29.0,0.0,29.0
36cb95a4-10e3-4311-btea-f205aac22aa3,2022-11,13.53,0.0,13.53
36cb95a4-10e3-4311-btea-f205aac22aa3,2022-12,0.0,83.832,-83.832
36cb95a4-10e3-4311-btea-f205aac22aa3,2023-02,29.0,0.0,29.0
36cb95a4-10e3-4311-btea-f205aac22aa3,2023-03,29.0,0.0,29.0
372a140a-730a-43ae-9430-2a95bb44739b,2022-09,29.0,87.0256,-58.0256
372a140a-730a-43ae-9430-2a95bb44739b,2022-10,29.0,88.14336,-59.14336
372a140a-730a-43ae-9430-2a95bb44739b,2022-11,29.0,92.13536,-63.135360000000006
372a140a-730a-43ae-9430-2a95bb44739b,2022-12,29.0,34.65056,-5.650559999999999
372a140a-730a-43ae-9430-2a95bb44739b,2023-01,29.0,0.0,29.0
3765343e-5390-4f3f-92b7-2aetc3f0029e,2022-08,19.060000000000002,0.0,19.060000000000002
3765343e-5390-4f3f-92b7-2aetc3f0029e,2022-09,350.78,139.251,211.52899999999997
3765343e-5390-4f3f-92b7-2aetc3f0029e,2022-10,356.14,172.057,184.083
3765343e-5390-4f3f-92b7-2aetc3f0029e,2022-11,354.94,102.606,252.334
3765343e-5390-4f3f-92b7-2aetc3f0029e,2022-12,350.19,130.177,220.013
3765343e-5390-4f3f-92b7-2aetc3f0029e,2023-01,349.0,0.0,349.0
39c3c3tc-32b2-4f34-9t45-0f44b5f25e95,2022-09,28.03,85.26912,-57.23912
39c3c3tc-32b2-4f34-9t45-0f44b5f25e95,2022-10,29.0,41.19744,-12.19744
39c3c3tc-32b2-4f34-9t45-0f44b5f25e95,2022-11,29.0,40.07968,-11.079680000000003
39c3c3tc-32b2-4f34-9t45-0f44b5f25e95,2022-12,29.0,56.84608,-27.84608
39c3c3tc-32b2-4f34-9t45-0f44b5f25e95,2023-01,0.0,0.0,0.0
3a7732c2-20tf-4eft-93ct-2ef35f3ce7be,2022-09,28.03,37.5248,-9.494799999999998
3a7732c2-20tf-4eft-93ct-2ef35f3ce7be,2022-10,29.0,49.66048,-20.66048
3a7732c2-20tf-4eft-93ct-2ef35f3ce7be,2022-11,29.0,87.824,-58.824
3a7732c2-20tf-4eft-93ct-2ef35f3ce7be,2022-12,29.0,74.2512,-45.2512
3a7732c2-20tf-4eft-93ct-2ef35f3ce7be,2023-01,0.0,0.0,0.0
3aa23702-0699-4ett-b900-507tf36544b5,2022-06,57.5,0.0,57.5
3bbt2547-5b61-43b9-3317-0543c5226ct2,2022-09,555.96,159.842,396.11800000000005
3bbt2547-5b61-43b9-3317-0543c5226ct2,2022-10,548.0,41.182,506.818
3bbt2547-5b61-43b9-3317-0543c5226ct2,2022-11,422.18,111.68,310.5
3bbt2547-5b61-43b9-3317-0543c5226ct2,2022-12,686.05,144.486,541.564
3bbt2547-5b61-43b9-3317-0543c5226ct2,2023-01,548.0,0.0,548.0
3btf0619-ff03-4c7c-3c9b-e0c90326c7f2,2022-09,29.0,90.69824,-61.69824
3btf0619-ff03-4c7c-3c9b-e0c90326c7f2,2022-10,29.0,92.6144,-63.6144
3btf0619-ff03-4c7c-3c9b-e0c90326c7f2,2022-11,29.0,56.36704,-27.367040000000003
3btf0619-ff03-4c7c-3c9b-e0c90326c7f2,2022-12,29.0,68.98176,-39.981759999999994
3btf0619-ff03-4c7c-3c9b-e0c90326c7f2,2023-01,29.0,0.0,29.0
3c263aee-cb01-44b0-ac6a-e24t77c13tt1,2022-09,399.0,78.874,320.126
3c263aee-cb01-44b0-ac6a-e24t77c13tt1,2022-10,399.0,97.022,301.978
3c263aee-cb01-44b0-ac6a-e24t77c13tt1,2022-11,399.0,83.76,315.24
3c263aee-cb01-44b0-ac6a-e24t77c13tt1,2022-12,399.0,101.908,297.092
3c263aee-cb01-44b0-ac6a-e24t77c13tt1,2023-01,399.0,0.0,399.0
3c3te021-0143-4a39-ab33-177e9a066b45,2022-09,47.370000000000005,15.318,32.05200000000001
3c3te021-0143-4a39-ab33-177e9a066b45,2022-10,49.0,7.728,41.272
3c3te021-0143-4a39-ab33-177e9a066b45,2022-11,49.0,18.975,30.025
3c3te021-0143-4a39-ab33-177e9a066b45,2022-12,30.439999999999998,23.391,7.0489999999999995
3c531435-b703-49t9-9t33-02ba31ef33a0,2022-09,240.03,37.343,202.687
3c531435-b703-49t9-9t33-02ba31ef33a0,2022-10,128.71,142.392,-13.681999999999988
3c76e55e-55e9-4f95-9fe2-32ff334bt3f5,2022-09,29.0,52.85408,-23.854080000000003
3c76e55e-55e9-4f95-9fe2-32ff334bt3f5,2022-10,29.0,53.81216,-24.81216
3c76e55e-55e9-4f95-9fe2-32ff334bt3f5,2022-11,29.0,49.97984,-20.979840000000003
3c76e55e-55e9-4f95-9fe2-32ff334bt3f5,2022-12,29.0,59.56064,-30.56064
3c76e55e-55e9-4f95-9fe2-32ff334bt3f5,2023-01,29.0,0.0,29.0
3cbef2c1-1f4a-4bb4-b63e-bt75963bceca,2022-09,69.59,99.465,-29.875
3cbef2c1-1f4a-4bb4-b63e-bt75963bceca,2022-10,69.0,140.647,-71.64699999999999
3cbef2c1-1f4a-4bb4-b63e-bt75963bceca,2022-11,69.0,91.787,-22.787000000000006
3cbef2c1-1f4a-4bb4-b63e-bt75963bceca,2022-12,69.0,80.619,-11.619
3cbef2c1-1f4a-4bb4-b63e-bt75963bceca,2023-01,69.0,0.0,69.0
3f1ea67t-t6f1-4e23-9791-9ta36b7640bt,2022-09,29.0,50.2992,-21.2992
3f1ea67t-t6f1-4e23-9791-9ta36b7640bt,2022-10,29.0,60.6784,-31.678400000000003
3f1ea67t-t6f1-4e23-9791-9ta36b7640bt,2022-11,29.0,89.4208,-60.4208
3f1ea67t-t6f1-4e23-9791-9ta36b7640bt,2022-12,29.0,84.15136,-55.15136
3f1ea67t-t6f1-4e23-9791-9ta36b7640bt,2023-01,29.0,0.0,29.0
3f4at0fc-e91a-406f-bat5-b919abe43cat,2022-09,29.0,85.26912,-56.26912
3f4at0fc-e91a-406f-bat5-b919abe43cat,2022-10,29.0,92.29504,-63.29504
3f4at0fc-e91a-406f-bat5-b919abe43cat,2022-11,29.0,46.78624,-17.78624
3f4at0fc-e91a-406f-bat5-b919abe43cat,2022-12,29.0,77.12544,-48.12544
3f4at0fc-e91a-406f-bat5-b919abe43cat,2023-01,29.0,0.0,29.0
3t36a7et-c65b-419b-ba15-6606c4237306,2022-09,191.38,140.996,50.383999999999986
3t36a7et-c65b-419b-ba15-6606c4237306,2022-10,190.09,132.969,57.12100000000001
3t36a7et-c65b-419b-ba15-6606c4237306,2022-11,189.0,123.895,65.105
3t36a7et-c65b-419b-ba15-6606c4237306,2022-12,189.0,92.834,96.166
3t36a7et-c65b-419b-ba15-6606c4237306,2023-01,189.0,0.0,189.0
413ef69c-c441-42a1-944b-cbef61ae77cb,2022-09,0.0,79.20128,-79.20128
413ef69c-c441-42a1-944b-cbef61ae77cb,2022-10,0.0,44.07168,-44.07168
413ef69c-c441-42a1-944b-cbef61ae77cb,2022-11,0.0,50.61856,-50.61856
413ef69c-c441-42a1-944b-cbef61ae77cb,2022-12,0.0,38.00384,-38.00384
413ef69c-c441-42a1-944b-cbef61ae77cb,2023-01,0.0,0.0,0.0
41597cef-3103-4e4a-b76a-5c19ct454739,2022-09,29.0,82.07552,-53.07552
41597cef-3103-4e4a-b76a-5c19ct454739,2022-10,29.0,43.43296,-14.432960000000001
41597cef-3103-4e4a-b76a-5c19ct454739,2022-11,3.870000000000001,89.26112,-85.39112
433f950f-30t4-4177-b7e5-ac2cc0eb0a16,2022-09,29.0,39.60064,-10.600639999999999
433f950f-30t4-4177-b7e5-ac2cc0eb0a16,2022-10,29.0,75.52864,-46.528639999999996
433f950f-30t4-4177-b7e5-ac2cc0eb0a16,2022-11,29.0,64.35104,-35.35104
433f950f-30t4-4177-b7e5-ac2cc0eb0a16,2022-12,29.0,85.58848,-56.588480000000004
433f950f-30t4-4177-b7e5-ac2cc0eb0a16,2023-01,29.0,0.0,29.0
4363cfae-5111-4329-ae2c-1a9et2a24f3e,2022-09,443.43,167.171,276.259
4363cfae-5111-4329-ae2c-1a9et2a24f3e,2022-10,380.99,114.821,266.169
4363cfae-5111-4329-ae2c-1a9et2a24f3e,2022-11,379.0,93.183,285.817
4363cfae-5111-4329-ae2c-1a9et2a24f3e,2022-12,1470.15,174.151,1295.999
4363cfae-5111-4329-ae2c-1a9et2a24f3e,2023-01,379.0,0.0,379.0
45b593b2-5b52-4015-a31f-f736b93290at,2022-09,383.37,55.142,328.228
45b593b2-5b52-4015-a31f-f736b93290at,2022-10,397.32,75.384,321.936
45b593b2-5b52-4015-a31f-f736b93290at,2022-11,399.3,55.491,343.809
45b593b2-5b52-4015-a31f-f736b93290at,2022-12,383.25,36.645,346.605
45b593b2-5b52-4015-a31f-f736b93290at,2023-01,379.0,0.0,379.0
45eb7tba-f20c-43aa-bf39-c6fbce722ba7,2022-09,380.09,113.774,266.316
45eb7tba-f20c-43aa-bf39-c6fbce722ba7,2022-10,379.0,111.331,267.669
45eb7tba-f20c-43aa-bf39-c6fbce722ba7,2022-11,379.0,90.391,288.609
45eb7tba-f20c-43aa-bf39-c6fbce722ba7,2022-12,379.0,597.58,-218.58000000000004
45eb7tba-f20c-43aa-bf39-c6fbce722ba7,2023-01,379.0,0.0,379.0
47t1951c-3e04-47e3-349a-959b0bb53a5b,2022-09,229.0,96.673,132.327
47t1951c-3e04-47e3-349a-959b0bb53a5b,2022-10,229.0,103.304,125.696
47t1951c-3e04-47e3-349a-959b0bb53a5b,2022-11,229.0,36.994,192.006
47t1951c-3e04-47e3-349a-959b0bb53a5b,2022-12,229.0,41.531,187.469
47t1951c-3e04-47e3-349a-959b0bb53a5b,2023-01,229.0,0.0,229.0
4ae537c0-b035-4622-3bf6-94e2694e6209,2022-09,29.0,51.25728,-22.25728
4ae537c0-b035-4622-3bf6-94e2694e6209,2022-10,29.0,90.05952,-61.059520000000006
4ae537c0-b035-4622-3bf6-94e2694e6209,2022-11,29.0,49.97984,-20.979840000000003
4ae537c0-b035-4622-3bf6-94e2694e6209,2022-12,29.0,88.94176,-59.94176
4ae537c0-b035-4622-3bf6-94e2694e6209,2023-01,29.0,0.0,29.0
4aet207c-1259-4797-3426-1506215a7f23,2022-09,29.0,38.00384,-9.003839999999997
4aet207c-1259-4797-3426-1506215a7f23,2022-10,29.0,70.57856,-41.578559999999996
4aet207c-1259-4797-3426-1506215a7f23,2022-11,29.0,78.56256,-49.562560000000005
4aet207c-1259-4797-3426-1506215a7f23,2022-12,29.0,80.15936,-51.15936000000001
4aet207c-1259-4797-3426-1506215a7f23,2023-01,29.0,0.0,29.0
4b22t951-ta7b-420t-9t46-e5062tcb3f64,2022-09,189.0,164.03,24.97
4b22t951-ta7b-420t-9t46-e5062tcb3f64,2022-10,189.0,123.895,65.105
4b22t951-ta7b-420t-9t46-e5062tcb3f64,2022-11,189.0,95.975,93.025
4b22t951-ta7b-420t-9t46-e5062tcb3f64,2022-12,189.0,88.297,100.703
4b22t951-ta7b-420t-9t46-e5062tcb3f64,2023-01,189.0,0.0,189.0
4e360ece-t3at-4725-ae14-95ca43b6f4e2,2022-09,29.0,74.88992,-45.889920000000004
4e360ece-t3at-4725-ae14-95ca43b6f4e2,2022-10,29.0,66.90592,-37.905919999999995
4e360ece-t3at-4725-ae14-95ca43b6f4e2,2022-11,-19.340000000000003,92.45472,-111.79472
4e360ece-t3at-4725-ae14-95ca43b6f4e2,2022-12,29.0,91.17728,-62.177279999999996
4e360ece-t3at-4725-ae14-95ca43b6f4e2,2023-01,29.0,0.0,29.0
4ff33113-9cb4-4363-9e15-3f39aa2f2203,2022-09,29.0,43.912,-14.911999999999999
4ff33113-9cb4-4363-9e15-3f39aa2f2203,2022-10,29.0,92.13536,-63.135360000000006
4ff33113-9cb4-4363-9e15-3f39aa2f2203,2022-11,29.0,57.32512,-28.32512
4ff33113-9cb4-4363-9e15-3f39aa2f2203,2022-12,29.0,75.20928,-46.20928000000001
4ff33113-9cb4-4363-9e15-3f39aa2f2203,2023-01,29.0,0.0,29.0
4t03507a-6631-4576-9e6f-4267ta133979,2022-09,29.0,94.05152,-65.05152
4t03507a-6631-4576-9e6f-4267ta133979,2022-10,29.0,39.60064,-10.600639999999999
4t03507a-6631-4576-9e6f-4267ta133979,2022-11,29.0,40.7184,-11.718400000000003
4t03507a-6631-4576-9e6f-4267ta133979,2022-12,29.0,45.02976,-16.029760000000003
4t03507a-6631-4576-9e6f-4267ta133979,2023-01,29.0,0.0,29.0
5052c33a-e605-434t-3294-6aa4034bb690,2022-09,29.0,92.45472,-63.454719999999995
5052c33a-e605-434t-3294-6aa4034bb690,2022-10,29.0,53.97184,-24.97184
5052c33a-e605-434t-3294-6aa4034bb690,2022-11,29.0,46.78624,-17.78624
5052c33a-e605-434t-3294-6aa4034bb690,2022-12,29.0,41.03776,-12.037759999999999
5052c33a-e605-434t-3294-6aa4034bb690,2023-01,29.0,0.0,29.0
505bc40c-bc53-4b32-b040-tc1fc7etf72c,2022-09,0.0,60.6784,-60.6784
505bc40c-bc53-4b32-b040-tc1fc7etf72c,2022-10,0.0,83.51264,-83.51264
505bc40c-bc53-4b32-b040-tc1fc7etf72c,2022-11,0.0,65.62848,-65.62848
505bc40c-bc53-4b32-b040-tc1fc7etf72c,2022-12,0.0,42.15552,-42.15552
505bc40c-bc53-4b32-b040-tc1fc7etf72c,2023-01,0.0,0.0,0.0
5161a2f7-32e5-4373-9675-3264b19b292f,2022-09,29.0,78.08352,-49.08351999999999
5161a2f7-32e5-4373-9675-3264b19b292f,2022-10,29.0,52.21536,-23.215359999999997
5161a2f7-32e5-4373-9675-3264b19b292f,2022-11,29.0,50.93792,-21.93792
5161a2f7-32e5-4373-9675-3264b19b292f,2022-12,29.0,71.21728,-42.21728
5161a2f7-32e5-4373-9675-3264b19b292f,2023-01,29.0,0.0,29.0
51c7202a-bf3t-45ec-3331-033456477b6c,2022-09,29.0,62.75424,-33.75424
51c7202a-bf3t-45ec-3331-033456477b6c,2022-10,29.0,54.92992,-25.929920000000003
51c7202a-bf3t-45ec-3331-033456477b6c,2022-11,29.0,66.10752,-37.107519999999994
51c7202a-bf3t-45ec-3331-033456477b6c,2022-12,5.609999999999999,42.79424,-37.18424
51c7202a-bf3t-45ec-3331-033456477b6c,2023-01,29.0,0.0,29.0
531796cc-19b0-4fe0-a193-a2cc33543e9f,2022-09,259.0,165.077,93.923
531796cc-19b0-4fe0-a193-a2cc33543e9f,2022-10,260.99,149.023,111.96700000000001
531796cc-19b0-4fe0-a193-a2cc33543e9f,2022-11,259.0,155.305,103.695
531796cc-19b0-4fe0-a193-a2cc33543e9f,2022-12,259.0,66.31,192.69
531796cc-19b0-4fe0-a193-a2cc33543e9f,2023-01,259.0,0.0,259.0
53a5f13b-35f6-49at-9922-tc06a4172033,2022-10,29.0,0.0,29.0
53a5f13b-35f6-49at-9922-tc06a4172033,2022-11,29.0,0.0,29.0
53a5f13b-35f6-49at-9922-tc06a4172033,2022-12,29.0,84.15136,-55.15136
53a5f13b-35f6-49at-9922-tc06a4172033,2023-01,29.0,0.0,29.0
53a5f13b-35f6-49at-9922-tc06a4172033,2023-02,29.0,0.0,29.0
53a5f13b-35f6-49at-9922-tc06a4172033,2023-03,29.0,0.0,29.0
56c4tc6c-ctc3-426c-3fb6-096ff42fbt2e,2022-09,332.37,152.164,180.20600000000002
56c4tc6c-ctc3-426c-3fb6-096ff42fbt2e,2022-10,322.96,89.344,233.61599999999999
56c4tc6c-ctc3-426c-3fb6-096ff42fbt2e,2022-11,299.0,171.359,127.64099999999999
56c4tc6c-ctc3-426c-3fb6-096ff42fbt2e,2022-12,322.86,121.103,201.757
56c4tc6c-ctc3-426c-3fb6-096ff42fbt2e,2023-01,299.0,0.0,299.0
57tt156c-1tfe-4f55-930t-cbft9ef33f10,2022-08,1.99,0.0,1.99
57tt156c-1tfe-4f55-930t-cbft9ef33f10,2022-09,396.08,127.385,268.695
57tt156c-1tfe-4f55-930t-cbft9ef33f10,2022-10,562.06,39.786,522.2739999999999
57tt156c-1tfe-4f55-930t-cbft9ef33f10,2022-11,341.71,96.673,245.03699999999998
57tt156c-1tfe-4f55-930t-cbft9ef33f10,2022-12,356.74,110.633,246.10700000000003
57tt156c-1tfe-4f55-930t-cbft9ef33f10,2023-01,299.0,0.0,299.0
59260t35-2993-4tbt-a35e-1ef4ca1c1ct4,2022-10,29.0,0.0,29.0
59260t35-2993-4tbt-a35e-1ef4ca1c1ct4,2022-11,29.0,0.0,29.0
59260t35-2993-4tbt-a35e-1ef4ca1c1ct4,2022-12,29.0,41.19744,-12.19744
59260t35-2993-4tbt-a35e-1ef4ca1c1ct4,2023-01,29.0,0.0,29.0
59260t35-2993-4tbt-a35e-1ef4ca1c1ct4,2023-02,29.0,0.0,29.0
59260t35-2993-4tbt-a35e-1ef4ca1c1ct4,2023-03,29.0,0.0,29.0
59fct1ba-f3cb-4556-b3b5-79c6762ccec9,2022-09,49.0,26.979,22.021
59fct1ba-f3cb-4556-b3b5-79c6762ccec9,2022-10,49.0,27.876,21.124
59fct1ba-f3cb-4556-b3b5-79c6762ccec9,2022-11,49.0,6.9,42.1
59fct1ba-f3cb-4556-b3b5-79c6762ccec9,2022-12,49.0,13.041,35.959
59fct1ba-f3cb-4556-b3b5-79c6762ccec9,2023-01,49.0,0.0,49.0
5ae5afef-9b67-4f57-3b3a-fcbf9b9334t7,2022-09,0.0,76.32704,-76.32704
5ae5afef-9b67-4f57-3b3a-fcbf9b9334t7,2022-10,0.0,88.14336,-88.14336
5ae5afef-9b67-4f57-3b3a-fcbf9b9334t7,2022-11,0.0,45.34912,-45.34912
5ae5afef-9b67-4f57-3b3a-fcbf9b9334t7,2022-12,0.0,64.19136,-64.19136
5ae5afef-9b67-4f57-3b3a-fcbf9b9334t7,2023-01,0.0,0.0,0.0
5b3ebe3t-c10b-47a3-9a25-91aa3792cce7,2022-09,189.0,89.344,99.656
5b3ebe3t-c10b-47a3-9a25-91aa3792cce7,2022-10,189.0,116.217,72.783
5b3ebe3t-c10b-47a3-9a25-91aa3792cce7,2022-11,189.0,97.022,91.978
5b3ebe3t-c10b-47a3-9a25-91aa3792cce7,2022-12,189.0,73.639,115.361
5b3ebe3t-c10b-47a3-9a25-91aa3792cce7,2023-01,189.0,0.0,189.0
5ef231t9-a5a4-43c6-395t-fe145451c4cb,2022-09,29.0,74.57056,-45.57056
5ef231t9-a5a4-43c6-395t-fe145451c4cb,2022-10,29.0,95.808,-66.808
5ef231t9-a5a4-43c6-395t-fe145451c4cb,2022-11,29.0,94.2112,-65.2112
5ef231t9-a5a4-43c6-395t-fe145451c4cb,2022-12,3.740000000000002,79.99968,-76.25968
5tb7194f-a033-4476-bt3f-3e3bffft9ft9,2022-09,29.0,34.3312,-5.331200000000003
5tb7194f-a033-4476-bt3f-3e3bffft9ft9,2022-10,29.0,76.80608,-47.806079999999994
5tb7194f-a033-4476-bt3f-3e3bffft9ft9,2022-11,29.0,59.56064,-30.56064
5tb7194f-a033-4476-bt3f-3e3bffft9ft9,2022-12,29.0,41.35712,-12.357120000000002
5tb7194f-a033-4476-bt3f-3e3bffft9ft9,2023-01,29.0,0.0,29.0
5tf3244f-17t5-4476-b675-901t3037a215,2022-09,49.0,18.147,30.853
5tf3244f-17t5-4476-b675-901t3037a215,2022-10,49.0,18.285,30.715
5tf3244f-17t5-4476-b675-901t3037a215,2022-11,49.0,21.873,27.127
5tf3244f-17t5-4476-b675-901t3037a215,2022-12,49.0,18.906,30.094
5tf3244f-17t5-4476-b675-901t3037a215,2023-01,49.0,0.0,49.0
60b191ca-1923-4033-aac4-33af47341243,2022-09,0.0,64.83008,-64.83008
60b191ca-1923-4033-aac4-33af47341243,2022-10,0.0,54.61056,-54.61056
60b191ca-1923-4033-aac4-33af47341243,2022-11,0.0,72.6544,-72.6544
60b191ca-1923-4033-aac4-33af47341243,2022-12,0.0,84.15136,-84.15136
60b191ca-1923-4033-aac4-33af47341243,2023-01,0.0,0.0,0.0
60tf6b47-ffe3-4142-a749-39f55f95499c,2022-09,399.29,116.217,283.07300000000004
60tf6b47-ffe3-4142-a749-39f55f95499c,2022-10,379.0,170.661,208.339
60tf6b47-ffe3-4142-a749-39f55f95499c,2022-11,380.99,90.042,290.948
60tf6b47-ffe3-4142-a749-39f55f95499c,2022-12,384.17,166.124,218.04600000000002
60tf6b47-ffe3-4142-a749-39f55f95499c,2023-01,379.0,0.0,379.0
61273e51-9t63-4695-33t1-5036203et33c,2022-09,70.77,154.258,-83.48800000000001
61273e51-9t63-4695-33t1-5036203et33c,2022-10,69.0,69.102,-0.10200000000000387
61273e51-9t63-4695-33t1-5036203et33c,2022-11,69.0,57.934,11.066000000000003
61273e51-9t63-4695-33t1-5036203et33c,2022-12,69.0,66.659,2.340999999999994
61273e51-9t63-4695-33t1-5036203et33c,2023-01,69.0,0.0,69.0
619t1233-1c30-4339-9cee-57b16ebb0fb0,2022-09,229.0,146.231,82.769
619t1233-1c30-4339-9cee-57b16ebb0fb0,2022-10,229.0,158.446,70.554
619t1233-1c30-4339-9cee-57b16ebb0fb0,2022-11,-30.539999999999964,93.532,-124.07199999999996
61c307e5-7f2b-4406-9671-4c2133t7735a,2022-09,229.0,101.21,127.79
61c307e5-7f2b-4406-9671-4c2133t7735a,2022-10,229.0,112.378,116.622
61c307e5-7f2b-4406-9671-4c2133t7735a,2022-11,229.0,101.559,127.441
61c307e5-7f2b-4406-9671-4c2133t7735a,2022-12,230.99,154.956,76.03400000000002
61c307e5-7f2b-4406-9671-4c2133t7735a,2023-01,229.0,0.0,229.0
61e795f1-0fbf-42f1-90t5-e53762353t50,2022-09,29.0,73.61248,-44.612480000000005
61e795f1-0fbf-42f1-90t5-e53762353t50,2022-10,29.0,44.39104,-15.391039999999997
61e795f1-0fbf-42f1-90t5-e53762353t50,2022-11,29.0,67.38496,-38.38496000000001
61e795f1-0fbf-42f1-90t5-e53762353t50,2022-12,29.0,66.2672,-37.2672
61e795f1-0fbf-42f1-90t5-e53762353t50,2023-01,29.0,0.0,29.0
61f60c56-10f1-440a-b142-936t0454t331,2022-09,29.0,49.02176,-20.02176
61f60c56-10f1-440a-b142-936t0454t331,2022-10,29.0,48.22336,-19.22336
61f60c56-10f1-440a-b142-936t0454t331,2022-11,29.0,79.20128,-50.20128
61f60c56-10f1-440a-b142-936t0454t331,2022-12,29.0,91.97568,-62.97568
61f60c56-10f1-440a-b142-936t0454t331,2023-01,29.0,0.0,29.0
6505ccc7-73a3-435b-b2t3-ceaff33ccb13,2022-09,299.0,57.236,241.764
6505ccc7-73a3-435b-b2t3-ceaff33ccb13,2022-10,299.0,68.753,230.247
6505ccc7-73a3-435b-b2t3-ceaff33ccb13,2022-11,299.0,40.484,258.516
6505ccc7-73a3-435b-b2t3-ceaff33ccb13,2022-12,299.0,138.553,160.447
6505ccc7-73a3-435b-b2t3-ceaff33ccb13,2023-01,299.0,0.0,299.0
651eae7b-7a1c-4636-31aa-ct1c3c3691a3,2022-09,229.0,88.646,140.35399999999998
